Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE	0.029448467990872244	0.31649882811440544	0.03518807074745495	10.747548164899662	1.194903271652764	4.431880978759692e-14	7.722539884653393e-08	1.5958219714907663e-08	4.839223937642143
LGE	0.029448467990872244	0.3226136118810946	0.03567882180004352	10.955191692182117	1.211568011317343	3.1337096176587846e-14	5.5166085883318366e-08	1.5866152823777013e-08	3.4769667540732674
MGE	0.029448467990872244	0.31125179020639615	0.03572647770511438	10.569371225113333	1.2131862926176007	2.4136225939713383e-13	7.095268739860972e-08	1.9903495982028878e-08	3.56483541698774
