Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE	0.029448467990872244	0.3135142385339748	0.03671058783200769	10.64619859447869	1.246604334167278	1.241224915982907e-12	7.091834929199236e-08	1.2303177387940676e-08	5.764230414291602
LGE	0.029448467990872244	0.3164226109843995	0.03689358344514565	10.744960012265388	1.2528184303706758	9.214886902324789e-13	6.014957469039268e-08	1.3210140013020048e-08	4.553288203691153
MGE	0.029448467990872244	0.3071754391648712	0.03687850605598444	10.430948029625254	1.2523064380603834	3.95640326506524e-12	5.75099316924086e-08	1.4390194964834586e-08	3.9964664712984086
