Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE	0.007631905137910262	0.10485001219897001	0.044791034389895935	13.738379907022749	5.868919172934118	0.026858355389094292	1.8711493001818329e-07	2.099005525108928e-07	0.8914456287982994
LGE	0.010289777541582099	0.18018588227302773	0.0511847193863532	17.511154302887228	4.974327110524037	0.0008561000122983529	3.2336429074702795e-07	1.8439744650378614e-07	1.7536267279080162
MGE	0.014468327383986906	0.1884807085652404	0.05108667914778023	13.027124944231286	3.530931930965384	0.00043557807656296327	2.0021948869262741e-07	1.6625815284867106e-07	1.204268694569632
