Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE	0.012224468429713082	0.20081031692810475	0.022170072159595065	16.426916072686684	1.8135816937207645	7.993184013262757e-15	4.908882851201873e-07	1.0616130813778301e-07	4.623984893659004
LGE	0.013713440624549688	0.21311536399913444	0.023811622721332013	15.540619588757112	1.7363711539104667	4.5325322348449856e-14	4.162832891412654e-07	1.184700339956061e-07	3.513827717452202
MGE	0.017842671198671264	0.24735281425977473	0.025670603987581805	13.862992346022438	1.4387197803372336	3.1719000231474408e-15	4.0061119239069254e-07	9.880089321844253e-08	4.054732496243394
progenitor	0.01590814806315349	0.16596393643352486	0.021727470287699103	10.432637147621923	1.3658076478445877	7.845936001429864e-11	-1.288501591589807e-08	1.0222639188031993e-07	-0.12604392739384773
