Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE	0.012224468429713082	0.16460988779622343	0.050037253959982236	13.46560701127247	4.0932048904769145	0.0020361396506050683	1.953185292051099e-07	1.590938735251223e-07	1.2276935929545232
LGE	0.013713440624549688	0.26820170456725434	0.0577139192361773	19.557579451441374	4.208565947546258	2.8855694306630517e-05	4.83963865517621e-07	1.772339854594361e-07	2.730649340548666
MGE	0.017842671198671264	0.25665888445591406	0.056438625159731415	14.384554958061848	3.163126447341269	2.1863697757485455e-05	3.420670772176706e-07	1.632399310968515e-07	2.095486532732727
progenitor	0.01590814806315349	0.14174523676935313	0.0568148555951912	8.910228658083964	3.5714311540000043	0.025656346377499552	-4.496430571790532e-08	1.686015521848558e-07	-0.26668974950246116
