Category	Prop._SNPs	Prop._h2	Prop._h2_std_error	Enrichment	Enrichment_std_error	Enrichment_p	Coefficient	Coefficient_std_error	Coefficient_z-score
CGE	0.014468327383986906	0.24044951256017455	0.0259797565405378	16.619026248071812	1.7956295742444552	1.661507205120398e-14	7.741527208080307e-07	1.0210379069393355e-07	7.582017430955447
LGE	0.014468327383986906	0.24044951256017455	0.0259797565405378	16.619026248071812	1.7956295742444552	1.661507205120398e-14	7.741527208080307e-07	1.0210379069393355e-07	7.582017430955447
MGE	0.014468327383986906	0.24044951256017455	0.0259797565405378	16.619026248071812	1.7956295742444552	1.661507205120398e-14	7.741527208080307e-07	1.0210379069393355e-07	7.582017430955447
